week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.5962809715638748,0.039932819152849366,5.985706002699219,100001.0,1.156071819,0.0
3,1.5429608208109933,0.03986265173666805,5.72652117099406,100001.0,1.169615206,0.0
4,1.916303492916684,0.04937082297703342,7.111958232468049,100001.0,0.856023313,0.0
5,2.5024802898475254,0.0676186705066552,9.219735179541635,100001.0,1.013610274,0.0
6,2.6968502395246707,0.0686326102520651,10.019603887751733,100001.0,1.315967441,0.0
7,2.826779384385169,0.06930429807532584,10.38660120043942,100001.0,1.530310125,0.0
8,2.9573023388332618,0.0726956429612773,10.809810369833276,100001.0,1.876319171,0.0
9,2.9483471462979565,0.07458187097089834,10.869532523957268,100001.0,1.999904138,0.0
10,2.9612939832299983,0.07696354468395926,11.038013655040372,100001.0,1.868485571,0.0
11,2.9810750864836066,0.07417105872292236,11.017658064478878,100001.0,2.043512519,0.0
